id,text,time,sec,user
"216636380795777024","RT @JustineTanguy: C'est bon, cette fois ci la France est sortie du quart.  #FranceEspagne","22:58:32","16901","dide_glambert"
"216636377729736708","""Frustration : insatisfaction provoquée par le sentiment de n'avoir pu réaliser un désir."" Encore faut-il qu'il y ait désir. #FranceEspagne","22:58:32","16901","Fliflounette"
"216636375817142272","Ils repartent avec les oreilles et la queue dans ce cas-là les espagnols non ? #EDF #looser #FranceEspagne","22:58:31","16900","Clochette2201"
"216636371543146496","RT @DroiteDeMarcq: On a pas fait ni euro bon, ni d'euro-bonds. #FranceEspagne","22:58:30","16899","PDF75019"
"216636367776649216","Blanc et Benzema vont vivre une semaine délicate... les médias vont les fusiller #FRAESP #FranceEspagne","22:58:29","16898","pabaly"
"216636364819673089","RT @AlisonEmeriaud: Dans le cul la france!  #FranceEspagne","22:58:28","16897","Lilou_0705"
"216636362332438528","RT @ArysCestMoi: SI ZAHIA et Ayem etait daans l'tribune RIBERY aurait marquer 4 but et Benzema 2 #FranceEspagne","22:58:28","16897","COOLetteOVOXO"
"216636357068587008","RT @Nain_Portekoi: Les joueurs de l'#edf sont arrivés en quart mais ils repartent comme d'habitude: en Ferrari.  #euro2012 #FranceEspagne","22:58:27","16896","LyndaRobert"
"216636354539425795","Les français ont perdu parce que j'étais pas devant le match, voilà, je suis désolée... #FranceEspagne","22:58:26","16895","Anissa_31"
"216636351079129089","Itele ont tout compris #FranceEspagne","22:58:25","16894","FlowLem"
"216636344036900865","RT @Charl_emm: Ce genre de résultats pour des salaires à 250 000€ en moy ? Changez pas de boite les gars ! #FranceEspagne #Euro2012","22:58:23","16892","Charlotte_Az"
"216636339855163394","RT @GuiguiLmaker: Ton équipe perd 1-0 et tu vois des défenseurs centraux se faire 20 passes de suite. #FranceEspagne #Euro2012","22:58:22","16891","JMehtas"
"216636336034160642","For a side which ""should have beaten England,"" that's a poor way to lose. Tant pis, la France. #euro2012 #FranceEspagne #Spain #France","22:58:22","16891","_chokobo_"
"216636328220168194","RT @LeMondefr_Sport: La France battue par l'Espagne (2-0) et éliminée de l'Euro http://t.co/VqdMBVqN #FranceEspagne #euro2012","22:58:20","16889","SanPedro_"
"216636323866476545","C'est quoi le score du match? #FranceEspagne","22:58:19","16888","JulesMWG"
"216636321089863681","Apparemment l'équipe de France avait comme sélectionneur Patrick Buisson, les Bleus et UMP même combat! #FranceEspagne","22:58:18","16887","DSLionel"
"216636319202410497","RT @seafreez: Il coute bien cher cet opium du peuple pour le peu d’effet qu’il procure.  #FranceEspagne","22:58:18","16887","100pour100ag"
"216636308599209984","Sa commence quand #FranceEspagne ??? Y sont joué serieu ? J'ai rien vu !! Lol","22:58:15","16884","Madlib_"
"216636301234024448","RT @Pssshitt: Ce soir dans l’arène de #Donetsk, 11 toreros contre 11 vachettes.. Ôléé !  #FranceEspagne","22:58:13","16882","PDF75019"
"216636300751675393","RT @Rico_Lidole: On devrait demander au Qatar de racheter l’EDF de foot et de nous acheter des joueurs espagnols… #FranceEspagne","22:58:13","16882","JeanBonn0"
"216636300726501378","Avant il y'avait Zidane, Mais ça c'était avant. #FranceEspagne","22:58:13","16882","ighelan"
"216636298763583488","@guidofruscoloni  pour les Bleux? Et merde!  #FranceEspagne","22:58:13","16882","mecsmacTW"
"216636295580102656","Je suis sûre que même à 40 ans Zidane aurait pu marquer lui ! #FranceEspagne","22:58:12","16881","A_BlackStar"
"216636294418280448","RT @Ninjabodor: La seule action à retenir c'est le craquage de bassin d'ail Rami le metrosexuel sur le dribble de Pedro #franceespagne #euro2012","22:58:12","16881","JBryant91"
"216636288432996352","RT @Rehab077: Décidément, la #Franceforte, ça passe ni en politique ni en foot !!! #FranceEspagne","22:58:10","16879","RimaIAm"
"216636286814011392","Mais faut dire que Laurent Blanc visés pas les quart mais juste le passage des poules. Objectif atteint. Après pas de chance. #FranceEspagne","22:58:10","16879","PikachuTweet"
"216636286277136384","RT @HecqDavid: #Euro2012 #FranceEspagne Benzema :""il nous manque des buts"" Haaa bah voilà tout s'explique. Je me disais bien qu'il manquait un truc.","22:58:10","16879","CaptainGeeki3"
"216636283353710592","RT @Sidi_la: Karim Benzema : "" On a fait un gros match on a bien joué "" On a pas vu le même match alors mon pote! #FranceEspagne","22:58:09","16878","MissKeenvinette"
"216636279603998720","RT @zemmoureric: Les 23 joueurs vont donc être payés une fortune pour nous faire honte. Ça me rappelle 38 autres personnes… #FranceEspagne","22:58:08","16877","LOnteniente"
"216636278794493952","RT @Nain_Portekoi: Les joueurs de l'#edf sont arrivés en quart mais ils repartent comme d'habitude: en Ferrari.  #euro2012 #FranceEspagne","22:58:08","16877","Roddy_haiti503"
"216636277204852736","RT @belenjt: #FranceEspagne http://t.co/nu7PRG2H","22:58:08","16877","shinosucke"
"216636272175874048","Mon mec à chaque fois qu'on perd : ""c'est de ta faute, tu portes la poisse""   ce soir ils étaient entre MECS ..... Euro2012 #FranceEspagne","22:58:06","16875","Maht_hild"
"216636270955343872","RT @josianeofficiel: On m'annonce que Ayem est en train de faire ses valises pour quitter l'appartement de Benzema. #FranceEspagne #Défaite #Euro2012","22:58:06","16875","MissIndiraGood"
"216636270913392640","RT @danielbroche: on savait la France tres forte en judo. Maintenant on est aussi spécialistes du quart raté #FranceEspagne","22:58:06","16875","LudivineM"
"216636268426170368","Comme toujours, il y a un gros décalage entre les commentaires de l'Equipe de France et les téléspectateurs! #Euro2012 #FranceEspagne","22:58:05","16874","Loup_solidaire"
"216636268392624128","RT @Theo_Proust: En fait pour avoir une équipe convenable faudrait 11 Lloris mais je sais pas si c'est faisable. #FranceEspagne","22:58:05","16874","PriscillaMeg"
"216636264932315136","comme selectionneur de l equipe de france  je propose segolene royal elle est habituee a la defaite #FranceEspagne","22:58:05","16874","john_laurent"
"216636263825022976","RT @JustineTanguy: La Une de l' Equipe demain "" Nasri , ferme ta gueule "" ??? #idée  #FranceEspagne","22:58:04","16873","EMMGirault"
"216636260125646848","On aurait dû le faire il y a deux ans RT @descoursdenis: Allez, maintenant on vire les protagonistes de Knysna ! #FranceEspagne","22:58:03","16872","julien06200"
"216636257172860928","#FranceEspagne http://t.co/f6c2pyad #Benzema","22:58:03","16872","CarlosRomeroSFC"
"216636254266208257","RT @LindaRamoul: une bonne chose de faite, comme ça on s'intéressera au Foot Féminin, au moins les meufs gagnent #OL #FranceEspagne #euro2012","22:58:02","16871","carolchotilrosa"
"216636251909009408","@Jadeique normal c'est des schtroumpfs avec des petits bras bleus #FranceEspagne","22:58:02","16871","jerxav"
"216636251254685697","RT @Nain_Portekoi: Les joueurs de l'#edf sont arrivés en quart mais ils repartent comme d'habitude: en Ferrari.  #euro2012 #FranceEspagne","22:58:01","16870","yvesposito"
"216636245206511617","Les joueurs français peuvent maintenant sortir leur flambeau et se mettre en file devant Denis Brogniart #FranceEspagne #TF1 #Euro2012","22:58:00","16869","Terence1124"
"216636243411349504","RT @virginiecapric: Ola Ola les francais et de 1-0 pour l'Espagne #FranceEspagne http://t.co/NlncCOK1","22:57:59","16868","sepdeth"
"216636238826979331","C'était une belle sieste de 90 + 4 min #FranceEspagne","22:57:58","16867","NaooSwaag"
"216636236327165952","RT @Kriminell: Tous les francais qui ne supporte pas la france vous etes que des Renégat #Voila #FranceEspagne","22:57:58","16867","Matti_B_974"
"216636235635109892","Décidément, la #Franceforte, ça passe ni en politique ni en foot !!! #FranceEspagne","22:57:58","16867","Rehab077"
"216636235635109892","Décidément, la #Franceforte, ça passe ni en politique ni en foot !!! #FranceEspagne","22:57:58","16867","Rehab077"
"216636233760256000","RT @Bastiat2012: #FranceEspagne Et Hollande qui comptait sur l'euphorie du foot pour choper 1% de croissance. Il ne nous reste plus que Montebourg. #MalBarré","22:57:57","16866","Thibaultdm"
"216636231231090689","RT @josianeofficiel: On m'annonce que Ayem est en train de faire ses valises pour quitter l'appartement de Benzema. #FranceEspagne #Défaite #Euro2012","22:57:57","16866","J3ysS"
"216636228852908032","RT @ThatsKevin_: Benzema :""oui alors ce qui nous à manqué c'est les buts.."" sans déconner ? #FranceEspagne #euro2012","22:57:56","16865","_Selenaa_"
"216636225644277760","RT @JeffosaurusRex: Après Zahia, c'est son maillot que Ribéry a déchiré. #FranceEspagne","22:57:55","16864","Mister_YDoubleN"
"216636221877784577","On devrait demander au Qatar de racheter l’EDF de foot et de nous acheter des joueurs espagnols… #FranceEspagne","22:57:54","16863","Rico_Lidole"
"216636220976009216","RT @Mjfberry: RT @wiareyou: Ce qu'il nous manquait c'est les Hologrammes de Zidane , THuram, Trezeguet #euro2012 #FranceEspagne #eurochella Zidane back ","22:57:54","16863","MametEglantine"
"216636220351062016","RT @FredericHelbert: J'ai pigé: C'est les éléments de langage que les #Bleus ont bossé grave à l'entrainement! #FranceEspagne","22:57:54","16863","mylenemycotton"
"216636219084378112","RT @J_TheJacklyn: Les espagnols ont fait les toreros avec nous......#FranceEspagne","22:57:54","16863","T2itia"
"216636218996305920","jvais chialééééé putain :'''''''''''( #FranceEspagne","22:57:54","16863","rantoAkatsuki"
"216636217020784642","RT @Oliviertimon: Benzema est définitivement un bidon comme Ribéry. #FranceEspagne","22:57:53","16862","rokycam"
"216636216462950400","“@Nain_Portekoi: La Fifa vient de dégrader la FFF à GGG. #euro2012 #FranceEspagne”  Excellent!!","22:57:53","16862","ATrifaia"
"216636214869098496","Putin ils sont payer pour jouer &amp; surtout pour gagner...ils fnt honte la france . Bravo les Espagnols, cetait oblige  ...! #FranceEspagne","22:57:53","16862","Oceiane1D"
"216636207449391104","RT @Nain_Portekoi: Les joueurs de l'#edf sont arrivés en quart mais ils repartent comme d'habitude: en Ferrari.  #euro2012 #FranceEspagne","22:57:51","16860","PDF75019"
"216636207180943360","RT @twitty_twinss: Bon, on va s'matter Avatar, là au moins on pourra voir gagner les Bleus ! #FranceEspagne","22:57:51","16860","EmeraldColored"
"216636206153351170","#FranceEspagne Les Bleus se contenteront de 140 000€, la Fédé de 11,5M€ http://t.co/2cuKJ3gQ","22:57:51","16860","Sportunefrance"
"216636204060377089","#FranceEspagne C'est pas que quand on gagne qu'il faut supporter son équipe hein !! Ambiance mange-merde sur Twitter (Zahia ??? Encore!!)","22:57:50","16859","pinasincolada"
"216636203221524480","RT @Sidi_la: Karim Benzema : "" On a fait un gros match on a bien joué "" On a pas vu le même match alors mon pote! #FranceEspagne","22:57:50","16859","makiiSo"
"216636196644864001","RT @josianeofficiel: On m'annonce que Ayem est en train de faire ses valises pour quitter l'appartement de Benzema. #FranceEspagne #Défaite #Euro2012","22:57:48","16857","strombolite"
"216636195155877889","RT @MattGauthier: quelqu'un sait quand le match commence ? 85min d'entrainement c'est sympa mais bon.....#onsemmerde #franceespagne","22:57:48","16857","StopEtatPS"
"216636194245718016","RT @Nain_Portekoi: Les joueurs de l'#edf sont arrivés en quart mais ils repartent comme d'habitude: en Ferrari.  #euro2012 #FranceEspagne","22:57:48","16857","kaodombs"
"216636190856712193","RT @JeVsPoseLaQ: ""La vérité m'sieur ! On est vachement déçus t'as vu !"" #Benzema #FranceEspagne","22:57:47","16856","sylvie4grenier"
"216636188457570304","RT @Patlapatate1: Benzemavatefairegrefferunecervellemonptitgars ! #FranceEspagne","22:57:46","16855","Sweeney__Todd__"
"216636187916505089","Sinon on s est quand même bien fait chier non ? #FranceEspagne","22:57:46","16855","jonathanparsy"
"216636184531714048","Thierry Roland, tu es partis, mais crois-moi tu n'as absolument rien rater. #FranceEspagne","22:57:45","16854","SezilleTom"
"216636183340519424","RT @M_P_2012: Manque de percussion, de pénétration, impuissance... DSK doit être le prochain entraîneur. #FranceEspagne","22:57:45","16854","tiericdu54"
"216636180312227841","Limite tu t'ennuis moins devant un épisode d'Olive Et Tom ! #FranceEspagne","22:57:44","16853","Laurinehathor"
"216636179792142336","#FranceEspagne c'est donc confirmé les éléments de langage des candidats aux législatives étaient écrits par les joueurs français !","22:57:44","16853","Gildas_Lecoq"
"216636178655477761","RT @josianeofficiel: On m'annonce que Ayem est en train de faire ses valises pour quitter l'appartement de Benzema. #FranceEspagne #Défaite #Euro2012","22:57:44","16853","Theophilezard"
"216636178277998593","Ton équipe perd 1-0 et tu vois des défenseurs centraux se faire 20 passes de suite. #FranceEspagne #Euro2012","22:57:44","16853","GuiguiLmaker"
"216636177544003584","Benzema, j'trouve qu'il est nul...#FranceEspagne #TF1","22:57:44","16853","SahraStrong_16"
"216636177313300481","RT @josianeofficiel: On m'annonce que Ayem est en train de faire ses valises pour quitter l'appartement de Benzema. #FranceEspagne #Défaite #Euro2012","22:57:44","16853","jay_nanii"
"216636177200062464","RT @Sidi_la: Karim Benzema : "" On a fait un gros match on a bien joué "" On a pas vu le même match alors mon pote! #FranceEspagne","22:57:44","16853","dide_glambert"
"216636168605937665","Cassé pas les couilles on c'est fait fumé vos analyse. Pourri on dirai on a pas vue le match #Tchip #FranceEspagne","22:57:42","16851","dickysteadymob"
"216636164810088449","RT @virginiecapric: Ola Ola les francais et de 1-0 pour l'Espagne #FranceEspagne http://t.co/NlncCOK1","22:57:41","16850","KIDPHARAON"
"216636163535024129","Une @EtudeMontre que la France est sortie de l'Euro ce soir. #FranceEspagne","22:57:40","16849","ka0nashi"
"216636161106526208","Après les trio, bientôt dans Secret Story un secret unique partagé par 11 candidats : nous ne sommes pas gardiens de square #FranceEspagne","22:57:40","16849","V1seal"
"216636160821305345","karim benzema symbolise l'impuissance selon Denis Brogniart. #Sympa #FranceEspagne","22:57:40","16849","lucas34990"
"216636160448020480","RT @jerxav: Quelqu'un pourrait dire à #Benzema qu'il n'est pas espagnol même si il joue à Madrid. #FranceEspagne","22:57:40","16849","MarineWermeling"
"216636159034531841","Fuck tout se qui disent "" viva españa"" alors qu'ils sont francais #FranceEspagne","22:57:39","16848","Crazy_Sneazz"
"216636155498741760","RT @gueguette_nrj: Allez en 5 minutes on peut mettre 2 buts ! #TweetNaïf #FranceEspagne #MissionImpossible","22:57:39","16848","LOLO26097263"
"216636151669329921","RT @cedriccizaire: TF1 a pensé à nous pour nous remonter le moral: inviter David Ginola, tout juste TEINTURE noire #Ginola #FranceEspagne","22:57:38","16847","lefootenfaux"
"216636151035990016","Ca ne gêne personne le fait que Ginola commente le match ? ALOOOOO. #FranceEspagne","22:57:37","16846","MrsCeliaa"
"216636146892017667","RT @AmandineDu38_: Jaten le match retour, on va le gagné #FranceEspagne","22:57:36","16845","Najimmhh"
"216636144903929857","RT @Romain: regardez moi ts ces twittos gerber sur l'edf... minables #FranceEspagne","22:57:36","16845","Dlk_974"
"216636142487994368","RT @LadyTaniaAmor: Se soir les Français ils disent rien.. Je l'es comprend au même temps vous avez joué comme des merdes. #FranceEspagne","22:57:35","16844","aureliejolimet"
"216636140248236032","Les joueurs espagnols vont en demi-finale d'euro, aucune célébration; c'est comme s'ils avaient joué un match amical. #FranceEspagne","22:57:35","16844","varlmbarx"
"216636138910257152","RT @AmandineDu38_: Jaten le match retour, on va le gagné #FranceEspagne","22:57:35","16844","Snarkorsees"
"216636135919714304","Génération 87, génération perdu, c'est nimp ! #FranceEspagne","22:57:34","16843","FlowLem"
"216636133466050560","Manque de percussion, de pénétration, impuissance... DSK doit être le prochain entraîneur. #FranceEspagne","22:57:33","16842","M_P_2012"
"216636133457674243","RT @Eberretta: Les éléments de langage de l'Equipe de  France sont signés... Franck Louvrier. #FranceEspagne #Euro2012","22:57:33","16842","david_reguer"
"216636132857876480","@DenisBrogniart Ce n'est pas ""on a pas pu"" c'est ""on a pas voulu"" ! Les joueurs n'ont pas tout donné, l'envie manquait... #FranceEspagne","22:57:33","16842","galland_benoit"
"216636129905086464","RT @DimWestOfficiel: Le plus dur va être d'oublier ... #euro2012 #FranceEspagne","22:57:32","16841","MvenetVenet"
"216636126696452096","#FranceEspagne on pourra se dire pour se consoler que l'Espagne a aussi mal joué;","22:57:32","16841","mistaplayazz"
"216636126482546689","""On aurait pu-On aurait du"" disent les joueurs de #Edf Bon les regrets c'est pour les famelettes donc non pas ça #FranceEspagne","22:57:32","16841","sheryDolce"
"216636126033739776","Rageant quand on sait ce dont sont capables les Bleus. Mais un système inefficace et 90' sans jeu ça pardonne pas. #FranceEspagne #euro2012","22:57:32","16841","AshSkm"
"216636125517840384","Monsieur @Laurent_Blanc, la prochaine fois, mettez DSK en attaque, au moins lui, il tire !!! #FranceEspagne","22:57:31","16840","Artichh"
"216636121973661697","RT @its_julien: J'ai une pensée aux supporteurs français qui sont partis en Ukraine pour voir ça... #FranceEspagne","22:57:31","16840","tanguyg_ordie"
"216636121407430656","RT @danielbroche: on savait la France tres forte en judo. Maintenant on est aussi spécialistes du quart raté #FranceEspagne","22:57:30","16839","rgoyer"
"216636118681124866","RT @danielbroche: on savait la France tres forte en judo. Maintenant on est aussi spécialistes du quart raté #FranceEspagne","22:57:30","16839","maryll6"
"216636117431230464","C'est ça le cadeau d'anniversaire de ZIdane #FranceEspagne","22:57:29","16838","deouf93"
"216636115896115200","RT @A_BlackStar: Il y a des espagnols qui crient dans la rue. Je vais leur jeter des pierres ! #FranceEspagne","22:57:29","16838","Maelle_Bellamy"
"216636113798959105","RT @MattGauthier: quelqu'un sait quand le match commence ? 85min d'entrainement c'est sympa mais bon.....#onsemmerde #franceespagne","22:57:29","16838","ODESSUS75"
"216636112486154240","RT @josianeofficiel: On m'annonce que Ayem est en train de faire ses valises pour quitter l'appartement de Benzema. #FranceEspagne #Défaite #Euro2012","22:57:28","16837","JohSweet_"
"216636111378845696","RT @Nain_Portekoi: Les joueurs de l'#edf sont arrivés en quart mais ils repartent comme d'habitude: en Ferrari.  #euro2012 #FranceEspagne","22:57:28","16837","gautier07"
"216636110024081408","RT @josianeofficiel: On m'annonce que Ayem est en train de faire ses valises pour quitter l'appartement de Benzema. #FranceEspagne #Défaite #Euro2012","22:57:28","16837","LeaVillaumie"
"216636107348127744","La seule action à retenir c'est le craquage de bassin d'ail Rami le metrosexuel sur le dribble de Pedro #franceespagne #euro2012","22:57:27","16836","Ninjabodor"
"216636105188065280","Laissons les beaufs devant le football pour préserver la qualité des autres sports. #FranceEspagne","22:57:27","16836","MarkusMcSlatter"
"216636103745224704","RT @Nain_Portekoi: Le football est un sport qui se joue à 11 contre 11 et où à la fin la France perd. #edf #FranceEspagne","22:57:26","16835","_AnneG__"
"216636102956683265","#FranceEspagne pas un vrai match, des vrai Niama #SiJeDitLeFontDeMaPenserSavaAllezLoin","22:57:26","16835","BertynaMTR_"
"216636101132165120","RT @ramzyneymar: Fallait pa jouer comme chelsea psk on a pas de DROGBA devan ! #FranceEspagne","22:57:26","16835","Idris_vador"
"216636092781314048","RT @LesBrouillons: L'Espagne a dépassé le quart, nous, on rentre en car #FranceEspagne #Euro2012","22:57:24","16833","Choupyninou"
"216636091808227328","#FranceEspagne il a dit quoi le monsieur? dans quelques mois on rejoue les espagnols pour les qualifs du mondial? Y rigole, non?","22:57:23","16832","Real_gar"
"216636087760715776","Vu comme on nous assomme avec le mot ""percussion"", je propose qu'on engage Manu Katché comme milieu de terrain. #FranceEspagne","22:57:22","16831","FranckZerbib"
"216636081100177408","""On a tout donné !"" Eh bien, on te le rend ! #FranceEspagne #Koscielny","22:57:21","16830","hartza27"
"216636078998814720","RT @Bastiat2012: #FranceEspagne De toute manière, en ce moment dès qu'on envoie nos représentants en Europe, ils reviennent la queue entre les jambes.","22:57:20","16829","Lessstate"
"216636070551498752","RT @Nain_Portekoi: Les joueurs de l'#edf sont arrivés en quart mais ils repartent comme d'habitude: en Ferrari.  #euro2012 #FranceEspagne","22:57:18","16827","Fabiznogood"
"216636069343543298","#EUR02012 #FranceEspagne supporter des bleus, même dans la défaite","22:57:18","16827","jazzlerouge"
"216636066420101120","#FranceEspagne perso de préférerais voir de la boxe ou du sumo, pour changer...","22:57:17","16826","OldSatriale"
"216636065132457985","RT @josianeofficiel: On m'annonce que Ayem est en train de faire ses valises pour quitter l'appartement de Benzema. #FranceEspagne #Défaite #Euro2012","22:57:17","16826","Nans013"
"216636064440389633","RT @itsGls: Ils sont payez des millions et ils sont même pas foutu de chantez la marseillaise, et de mettre un but... #FranceEspagne #Euro2012","22:57:17","16826","LittleJ_Mathers"
"216636062888497153","RT @ho_hisse: Dans la pub coca cola ? ""@Felix_ch94: Karim Benzema : ""On a bien joué"" #BlagueDuSoirBonsoir #FranceEspagne #Euro2012 #TF1""","22:57:16","16825","Felix_ch94"
"216636061835730945","Bon briefing d'avant match pour le discours commun, heureusement qu'ils n'ont pas gagné, ça les aurait perdus #Euro2012 #edf #FranceEspagne","22:57:16","16825","Joelknafo"
"216636061714087936","RT @valentindias: Vous avez quand même gâché l'anniversaire de Zizou, équipe de bras cassés. #FranceEspagne","22:57:16","16825","PDF75019"
"216636059314950144","#FranceEspagne beau match moi j'ai bien aimé .... ;-)","22:57:16","16825","_DouDou"
"216636059243642881","RT @zemmoureric: Les 23 joueurs vont donc être payés une fortune pour nous faire honte. Ça me rappelle 38 autres personnes… #FranceEspagne","22:57:16","16825","alexandre59320"
"216636058824220673","2-0, résultat logique #FranceEspagne","22:57:15","16824","lorisbesson"
"216636057771458562","RT @Cruncheroos: Il est vraiment loin, le niveau de 98... #FranceEspagne","22:57:15","16824","SwitchedSissi"
"216636056748040193","Bon avoulons carrément c'était pas le match le plus palpitant de l'histoire #FranceEspagne","22:57:15","16824","Laurinehathor"
"216636052226572288","RT @Treezy_Toms: Bon bah Torres avait terminer les reins de Ciani au stade de France ce soir Pedro c'est occupé de Rami #FranceEspagne","22:57:14","16823","NzoComrox"
"216636052100747264","RT @twitty_twinss: Bon, on va s'matter Avatar, là au moins on pourra voir gagner les Bleus ! #FranceEspagne","22:57:14","16823","dide_glambert"
"216636050884411392","Arsène solo dans la cabine de presse xD Forever Alone !  #FranceEspagne","22:57:14","16823","Anthony_Eyox"
"216636048367820801","RT @ArysCestMoi: SI ZAHIA et Ayem etait daans l'tribune RIBERY aurait marquer 4 but et Benzema 2 #FranceEspagne","22:57:13","16822","HilltonGeezy"
"216636047315058691","RT @ArnaudMouillard: Marine Le Pen l'a fantasmé, les Bleus l'ont fait ! La France sort de l'Euro !  #Euro2012 #FranceEspagne cc @AdrienJolly","22:57:13","16822","philippebdc"
"216636045486325761","Et voilà que mon phone vibre.Sa sent les attachements #Euro2012 #FranceEspagne","22:57:12","16821","funnydread"
"216636044148355074","Exclusif, Laurent Blanc va livrer ses quatre vérités sur l'Euro dans un livre à paraître #franceespagne  http://t.co/AlFh0zQc","22:57:12","16821","MVCDLM"
"216636043489841152","Lloris | Koscielny #FranceEspagne","22:57:12","16821","FlorianLiscoet"
"216636041757597697","RT @josianeofficiel: On m'annonce que Ayem est en train de faire ses valises pour quitter l'appartement de Benzema. #FranceEspagne #Défaite #Euro2012","22:57:11","16820","1DFactsQuotess"
"216636040247656449","RT @Eberretta: Les éléments de langage de l'Equipe de  France sont signés... Franck Louvrier. #FranceEspagne #Euro2012","22:57:11","16820","Pplmedia35"
"216636035709403137","RT @Nouj1: Pour le pressing, on repassera. #FranceEspagne","22:57:10","16819","MadeInBobigny"
"216636035709403137","RT @Nouj1: Pour le pressing, on repassera. #FranceEspagne","22:57:10","16819","MadeInBobigny"
"216636035315150848","RT @gueguette_nrj: Faites rentrer Chuck Norris ! #FranceEspagne","22:57:10","16819","LOLO26097263"
"216636034061045760","Un seul regret le #penalty #FranceEspagne","22:57:10","16819","chevalier_roch"
"216636026976862208","Benzema il a fait une préparation de merde et un Euro de merde #WhatElse #FranceEspagne","22:57:08","16817","EmerickCarter"
"216636026515505154","RT @josianeofficiel: On m'annonce que Ayem est en train de faire ses valises pour quitter l'appartement de Benzema. #FranceEspagne #Défaite #Euro2012","22:57:08","16817","luigi06220"
"216636026200915969","RT @jerxav: Quelqu'un pourrait dire à #Benzema qu'il n'est pas espagnol même si il joue à Madrid. #FranceEspagne","22:57:08","16817","leeclaynews"
"216636025013927936","@CAgiusILD  @PhilippeChereau eh ! faut leur dire que le catch c'est mieux que le foot... #FranceEspagne","22:57:07","16816","marieliseJ"
"216636024208629761","RT @B_Roger_Petit: ""On ne croit qu'en ceux qui croient en eux."" Talleyrand #FranceEspagne #Euro2012 #EDF","22:57:07","16816","philcadet"
"216636022048571392","RT @josianeofficiel: On m'annonce que Ayem est en train de faire ses valises pour quitter l'appartement de Benzema. #FranceEspagne #Défaite #Euro2012","22:57:07","16816","DanElCapitaine"
"216636018462429184","Toute la subtilité des joueurs de cette grande équipe:”qu’est-ce qu’il a manqué pour gagner?-des buts”.C’est un ami de Duflot?#FranceEspagne","22:57:06","16815","zemmoureric"
"216636015140548610","RT @JBSemerdjian: Aucune demande de mariage de Laurent Blanc ! #welldone #merci #domenech #looser #FranceEspagne","22:57:05","16814","AhceneWenger"
"216636011491495936","#FranceEspagne ... Ah Jsuis Deeessssss.. Jlavai dit mdr","22:57:04","16813","MrsJo_Teairra"
"216636011030130688","Arrêtez de critiquer #LaurentBlanc bande d'abrutis. Sérieusement, il donne son maximum pour eux. #FranceEspagne #EdF","22:57:04","16813","Looraa_a"
"216636008605810688","RT @virginiecapric: France-Espagne 0-2 pour les Espagnols à 20H45 sur TF1  #FranceEspagne #France #Espagne #Euro2012 http://t.co/ARq5dVlm","22:57:04","16813","IsabelValdesque"
"216636003857874944","RT @PrincessSarmela: Dégoûté #FranceEspagne #euro2012","22:57:02","16811","Hesselkaa"
"216636001353867266","Égalité, fraternité, eliminée #FranceEspagne #quelplaisir","22:57:02","16811","kikesahun"
"216636000846360576","RT @mc_lyon: Ils ont perdu parce qu'ils avaient oublié un joueur à Paris... #Flanby #FranceEspagne http://t.co/JE4rM0T3","22:57:02","16811","nunzio94"
"216635998258466816","C'est quoi le résultat de #FranceEspagne alors ?","22:57:01","16810","HoneyBabyy_"
"216635994823344128","RT @danielbroche: on savait la France tres forte en judo. Maintenant on est aussi spécialistes du quart raté #FranceEspagne","22:57:00","16809","omercuriot"
"216635991052664833","TF1 a pensé à nous pour nous remonter le moral: inviter David Ginola, tout juste TEINTURE noire #Ginola #FranceEspagne","22:56:59","16808","cedriccizaire"
"216635990809387008","Oé j'avoue que dans les vestiaires l'ambiance ne doit pas être fameuse #FranceEspagne","22:56:59","16808","AliciaEtc"
"216635989890838529","Je sais pas vous mais je me suis légèrement ennuyée devant ce match #ironiedusoir #FranceEspagne","22:56:59","16808","Manon_Techine"
"216635989496565761","11 joueurs en blanc sur un terrain, il ne manquait qu'une équipe #Euro2012 #FranceEspagne","22:56:59","16808","mplstours"
"216635986690572292","Au final la France n'a rien montré et presque rien donné face à une équipe qui était loin d'être la meilleure du monde. #FranceEspagne","22:56:58","16807","Thomas_twit"
"216635985532956672","Ça va, on a connu pire drame que ce #FranceEspagne ! Je vous rappelle que #Firefly n'a jamais connu de saison 2 ! #Euro2012 #JossWhedon","22:56:58","16807","ftouchard"
"216635984354344960","J'ai pigé: C'est les éléments de langage que les #Bleus ont bossé grave à l'entrainement! #FranceEspagne","22:56:58","16807","FredericHelbert"
"216635981833572352","@Bruce_Toussaint @JeanLucLemoine Comme au Mondial les Bleus restent dans le quart. #Euro2012 #FranceEspagne #football","22:56:57","16806","JeremyCrombk"
"216635981598699520","Bon je ne serais pas obligé de follow Mickael Vendetta #soulagement #FranceEspagne","22:56:57","16806","V_Altmeier57"
"216635981024067584","RT @Yung_DPryde: On s'est pris une branlette espagnole #FranceEspagne","22:56:57","16806","Jasoon_72"
"216635977932873728","RT @Nain_Portekoi: Les joueurs de l'#edf sont arrivés en quart mais ils repartent comme d'habitude: en Ferrari.  #euro2012 #FranceEspagne","22:56:56","16805","GillesDav"
"216635977828016128","Après ce match je vais me mater un Derrick, il y aura plus d'action #Euro2012 #FranceEspagne","22:56:56","16805","daori"
